2026-08-10 14:58:34.777 | INFO     | core.sync_service:run:74 - 开始处理:沛能
2026-08-10 14:58:34.854 | INFO     | core.sync_service:run:74 - 开始处理:现金
2026-08-10 14:58:34.968 | INFO     | core.sync_service:run:74 - 开始处理:康丽进（银行）
2026-08-10 14:58:35.074 | INFO     | core.sync_service:run:74 - 开始处理:吴利君
2026-08-10 14:58:35.154 | INFO     | core.sync_service:run:74 - 开始处理:马蕾
2026-08-10 14:58:35.265 | INFO     | core.sync_service:run:74 - 开始处理:王建肖
2026-08-10 14:58:35.372 | INFO     | core.sync_service:run:74 - 开始处理:白秀敏
2026-08-10 14:58:35.452 | INFO     | core.sync_service:run:74 - 开始处理:雷朝霞
2026-08-10 14:58:35.563 | INFO     | core.sync_service:run:74 - 开始处理:李冬日
2026-08-10 14:58:35.670 | INFO     | core.sync_service:run:74 - 开始处理:佟丽
2026-08-10 14:58:35.751 | INFO     | core.sync_service:run:74 - 开始处理:雷杰
2026-08-10 14:58:35.862 | INFO     | core.sync_service:run:74 - 开始处理:晟才
2026-08-10 14:58:35.972 | INFO     | core.sync_service:run:74 - 开始处理:马义岭
2026-08-10 14:58:36.052 | INFO     | core.sync_service:run:74 - 开始处理:刘勇
2026-08-10 14:58:36.163 | INFO     | core.sync_service:run:74 - 开始处理:王茜
2026-08-10 14:58:36.270 | INFO     | core.sync_service:run:74 - 开始处理:李晓东
2026-08-10 14:58:36.703 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:李晓东收入
2026-08-10 14:58:36.703 | INFO     | core.sync_service:run:74 - 开始处理:刘硕
2026-08-10 14:58:36.844 | INFO     | core.sync_service:run:242 - 全部同步完成
2026-08-10 14:58:36.844 | INFO     | __main__:main:37 - 同步完成
2026-08-10 15:05:49.028 | INFO     | __main__:main:15 - 开始同步
2026-08-10 15:05:49.106 | INFO     | core.sync_service:run:65 - 发现日记账Sheet数量:40
2026-08-10 15:05:49.106 | INFO     | core.sync_service:run:74 - 开始处理:各账户余额表
2026-08-10 15:05:49.168 | WARNING  | core.sync_service:run:96 - 各账户余额表不是有效日记账格式，跳过
2026-08-10 15:05:49.168 | INFO     | core.sync_service:run:74 - 开始处理:承兑余额表
2026-08-10 15:05:49.248 | WARNING  | core.sync_service:run:96 - 承兑余额表不是有效日记账格式，跳过
2026-08-10 15:05:49.248 | INFO     | core.sync_service:run:74 - 开始处理:迈本石家庄招行
2026-08-10 15:09:28.323 | INFO     | core.sync_service:run:175 - 迈本石家庄招行收入写入收入数据:1条
2026-08-10 15:12:46.693 | INFO     | core.sync_service:run:218 - 迈本石家庄招行支出写入支出数据:3条
2026-08-10 15:12:46.697 | INFO     | core.sync_service:run:74 - 开始处理:迈本交行
2026-08-10 15:21:00.424 | INFO     | __main__:main:15 - 开始同步
2026-08-10 15:21:00.511 | INFO     | core.sync_service:run:65 - 发现日记账Sheet数量:40
2026-08-10 15:21:00.511 | INFO     | core.sync_service:run:74 - 开始处理:各账户余额表
2026-08-10 15:21:00.575 | WARNING  | core.sync_service:run:96 - 各账户余额表不是有效日记账格式，跳过
2026-08-10 15:21:00.575 | INFO     | core.sync_service:run:74 - 开始处理:承兑余额表
2026-08-10 15:21:00.655 | WARNING  | core.sync_service:run:96 - 承兑余额表不是有效日记账格式，跳过
2026-08-10 15:21:00.655 | INFO     | core.sync_service:run:74 - 开始处理:迈本石家庄招行
2026-08-10 15:21:00.822 | ERROR    | core.sync_service:run:231 - 迈本石家庄招行处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
                            └ <function split_income_expense at 0x000000001D297EC0>

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:00.825 | INFO     | core.sync_service:run:74 - 开始处理:迈本交行
2026-08-10 15:21:00.916 | ERROR    | core.sync_service:run:231 - 迈本交行处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
                            └ <function split_income_expense at 0x000000001D297EC0>

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:00.917 | INFO     | core.sync_service:run:74 - 开始处理:迈本建行
2026-08-10 15:21:01.027 | ERROR    | core.sync_service:run:231 - 迈本建行处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
                            └ <function split_income_expense at 0x000000001D297EC0>

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:01.028 | INFO     | core.sync_service:run:74 - 开始处理:迈本建行外外币户
2026-08-10 15:21:01.107 | ERROR    | core.sync_service:run:231 - 迈本建行外外币户处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
                            └ <function split_income_expense at 0x000000001D297EC0>

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:01.108 | INFO     | core.sync_service:run:74 - 开始处理:迈本招行保证金户
2026-08-10 15:21:01.246 | ERROR    | core.sync_service:run:231 - 迈本招行保证金户处理异常:File is not a zip file
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 151, in run
    result = write_sheet(
             └ <function write_sheet at 0x000000001D29C180>

  File "D:\效率提升自动化\excel\cw\finance_sync\core\excel_writer.py", line 12, in write_sheet
    wb = load_workbook(file)
